t,S,I,R
355,0.0,0.8970588235294118,0.10294117647058823
356,0.0,0.8970588235294118,0.10294117647058823
357,0.0,0.8970588235294118,0.10294117647058823
358,0.0,0.8970588235294118,0.10294117647058823
359,0.0,0.8970588235294118,0.10294117647058823
360,0.0,0.8970588235294118,0.10294117647058823
361,0.0,0.8970588235294118,0.10294117647058823
362,0.0,0.8970588235294118,0.10294117647058823
363,0.0,0.8970588235294118,0.10294117647058823
364,0.0,0.8970588235294118,0.10294117647058823
365,0.0,0.8970588235294118,0.10294117647058823
366,0.0,0.8970588235294118,0.10294117647058823
367,0.0,0.8970588235294118,0.10294117647058823
368,0.0,0.8970588235294118,0.10294117647058823
369,0.0,0.8970588235294118,0.10294117647058823
370,0.0,0.8970588235294118,0.10294117647058823
371,0.0,0.8970588235294118,0.10294117647058823
372,0.0,0.8970588235294118,0.10294117647058823
373,0.0,0.8970588235294118,0.10294117647058823
374,0.0,0.8970588235294118,0.10294117647058823
375,0.0,0.8970588235294118,0.10294117647058823
376,0.0,0.8970588235294118,0.10294117647058823
377,0.0,0.8970588235294118,0.10294117647058823
378,0.0,0.8970588235294118,0.10294117647058823
379,0.0,0.8970588235294118,0.10294117647058823
380,0.0,0.8970588235294118,0.10294117647058823
381,0.0,0.8970588235294118,0.10294117647058823
382,0.0,0.8970588235294118,0.10294117647058823
383,0.0,0.8970588235294118,0.10294117647058823
384,0.0,0.8970588235294118,0.10294117647058823
385,0.0,0.8970588235294118,0.10294117647058823
386,0.0,0.8970588235294118,0.10294117647058823
387,0.0,0.8970588235294118,0.10294117647058823
388,0.0,0.8970588235294118,0.10294117647058823
389,0.0,0.8970588235294118,0.10294117647058823
390,0.0,0.8970588235294118,0.10294117647058823
391,0.0,0.8970588235294118,0.10294117647058823
392,0.0,0.8970588235294118,0.10294117647058823
393,0.0,0.8970588235294118,0.10294117647058823
394,0.0,0.8970588235294118,0.10294117647058823
395,0.0,0.8970588235294118,0.10294117647058823
396,0.0,0.8970588235294118,0.10294117647058823
397,0.0,0.8970588235294118,0.10294117647058823
398,0.0,0.8970588235294118,0.10294117647058823
399,0.0,0.8970588235294118,0.10294117647058823
400,0.0,0.8970588235294118,0.10294117647058823
401,0.0,0.8970588235294118,0.10294117647058823
402,0.0,0.8970588235294118,0.10294117647058823
403,0.0,0.8970588235294118,0.10294117647058823
404,0.0,0.8970588235294118,0.10294117647058823
405,0.0,0.8970588235294118,0.10294117647058823
406,0.0,0.8970588235294118,0.10294117647058823
407,0.0,0.8970588235294118,0.10294117647058823
408,0.0,0.8970588235294118,0.10294117647058823
409,0.0,0.8970588235294118,0.10294117647058823
410,0.0,0.8970588235294118,0.10294117647058823
411,0.0,0.8970588235294118,0.10294117647058823
412,0.0,0.8970588235294118,0.10294117647058823
413,0.0,0.8970588235294118,0.10294117647058823
414,0.0,0.8970588235294118,0.10294117647058823
415,0.0,0.8970588235294118,0.10294117647058823
416,0.0,0.8970588235294118,0.10294117647058823
417,0.0,0.8970588235294118,0.10294117647058823
418,0.0,0.8970588235294118,0.10294117647058823
419,0.0,0.8970588235294118,0.10294117647058823
420,0.0,0.8970588235294118,0.10294117647058823
421,0.0,0.8970588235294118,0.10294117647058823
422,0.0,0.8970588235294118,0.10294117647058823
423,0.0,0.8970588235294118,0.10294117647058823
424,0.0,0.8970588235294118,0.10294117647058823
425,0.0,0.8970588235294118,0.10294117647058823
426,0.0,0.8970588235294118,0.10294117647058823
427,0.0,0.8970588235294118,0.10294117647058823
428,0.0,0.8970588235294118,0.10294117647058823
429,0.0,0.8970588235294118,0.10294117647058823
430,0.0,0.8970588235294118,0.10294117647058823
431,0.0,0.8970588235294118,0.10294117647058823
432,0.0,0.8970588235294118,0.10294117647058823
433,0.0,0.8970588235294118,0.10294117647058823
434,0.0,0.8970588235294118,0.10294117647058823
435,0.0,0.8970588235294118,0.10294117647058823
436,0.0,0.8970588235294118,0.10294117647058823
437,0.0,0.8970588235294118,0.10294117647058823
438,0.0,0.8970588235294118,0.10294117647058823
439,0.0,0.8970588235294118,0.10294117647058823
440,0.0,0.8970588235294118,0.10294117647058823
441,0.0,0.8970588235294118,0.10294117647058823
442,0.0,0.8970588235294118,0.10294117647058823
443,0.0,0.8970588235294118,0.10294117647058823
444,0.0,0.8970588235294118,0.10294117647058823
445,0.0,0.8970588235294118,0.10294117647058823
446,0.0,0.8970588235294118,0.10294117647058823
447,0.0,0.8970588235294118,0.10294117647058823
448,0.0,0.8970588235294118,0.10294117647058823
449,0.0,0.8970588235294118,0.10294117647058823
450,0.0,0.8970588235294118,0.10294117647058823
451,0.0,0.8970588235294118,0.10294117647058823
452,0.0,0.8970588235294118,0.10294117647058823
453,0.0,0.8970588235294118,0.10294117647058823
454,0.0,0.8970588235294118,0.10294117647058823
455,0.0,0.8970588235294118,0.10294117647058823
456,0.0,0.8970588235294118,0.10294117647058823
457,0.0,0.8970588235294118,0.10294117647058823
458,0.0,0.8970588235294118,0.10294117647058823
459,0.0,0.8970588235294118,0.10294117647058823
460,0.0,0.8970588235294118,0.10294117647058823
461,0.0,0.8970588235294118,0.10294117647058823
462,0.0,0.8970588235294118,0.10294117647058823
463,0.0,0.8970588235294118,0.10294117647058823
464,0.0,0.8970588235294118,0.10294117647058823
465,0.0,0.8970588235294118,0.10294117647058823
466,0.0,0.8970588235294118,0.10294117647058823
467,0.0,0.8970588235294118,0.10294117647058823
468,0.0,0.8970588235294118,0.10294117647058823
469,0.0,0.8970588235294118,0.10294117647058823
470,0.0,0.8970588235294118,0.10294117647058823
471,0.0,0.8970588235294118,0.10294117647058823
472,0.0,0.8970588235294118,0.10294117647058823
473,0.0,0.8970588235294118,0.10294117647058823
474,0.0,0.8970588235294118,0.10294117647058823
475,0.0,0.8970588235294118,0.10294117647058823
476,0.0,0.8970588235294118,0.10294117647058823
477,0.0,0.8970588235294118,0.10294117647058823
478,0.0,0.8970588235294118,0.10294117647058823
479,0.0,0.8970588235294118,0.10294117647058823
480,0.0,0.8970588235294118,0.10294117647058823
481,0.0,0.8970588235294118,0.10294117647058823
482,0.0,0.8970588235294118,0.10294117647058823
483,0.0,0.8970588235294118,0.10294117647058823
484,0.0,0.8970588235294118,0.10294117647058823
485,0.0,0.8970588235294118,0.10294117647058823
