t,S,I,R
38,0.8382352941176471,0.13725490196078433,0.024509803921568627
39,0.7843137254901961,0.19117647058823528,0.024509803921568627
40,0.7696078431372549,0.20588235294117646,0.024509803921568627
41,0.7401960784313726,0.23529411764705882,0.024509803921568627
42,0.7205882352941176,0.25,0.029411764705882353
43,0.6715686274509803,0.29901960784313725,0.029411764705882353
44,0.6372549019607843,0.3333333333333333,0.029411764705882353
45,0.6078431372549019,0.3627450980392157,0.029411764705882353
46,0.553921568627451,0.4166666666666667,0.029411764705882353
47,0.5147058823529411,0.45588235294117646,0.029411764705882353
48,0.5,0.47058823529411764,0.029411764705882353
49,0.45098039215686275,0.5196078431372549,0.029411764705882353
50,0.4264705882352941,0.5441176470588235,0.029411764705882353
51,0.39215686274509803,0.5784313725490197,0.029411764705882353
52,0.38235294117647056,0.5882352941176471,0.029411764705882353
53,0.3431372549019608,0.6274509803921569,0.029411764705882353
54,0.30392156862745096,0.6666666666666666,0.029411764705882353
55,0.29901960784313725,0.6715686274509803,0.029411764705882353
56,0.25,0.7205882352941176,0.029411764705882353
57,0.23529411764705882,0.7352941176470589,0.029411764705882353
58,0.2107843137254902,0.7598039215686274,0.029411764705882353
59,0.19117647058823528,0.7794117647058824,0.029411764705882353
60,0.1715686274509804,0.7990196078431373,0.029411764705882353
61,0.16176470588235295,0.8088235294117647,0.029411764705882353
62,0.15196078431372548,0.8186274509803921,0.029411764705882353
63,0.14215686274509803,0.8284313725490197,0.029411764705882353
64,0.12745098039215685,0.8431372549019608,0.029411764705882353
65,0.12254901960784313,0.8480392156862745,0.029411764705882353
66,0.09803921568627451,0.8725490196078431,0.029411764705882353
67,0.09313725490196079,0.8774509803921569,0.029411764705882353
68,0.08333333333333333,0.8872549019607843,0.029411764705882353
69,0.07352941176470588,0.8970588235294118,0.029411764705882353
70,0.06372549019607843,0.9068627450980392,0.029411764705882353
71,0.05392156862745098,0.9166666666666666,0.029411764705882353
72,0.05392156862745098,0.9166666666666666,0.029411764705882353
73,0.049019607843137254,0.9215686274509803,0.029411764705882353
74,0.049019607843137254,0.9215686274509803,0.029411764705882353
75,0.049019607843137254,0.9215686274509803,0.029411764705882353
76,0.0392156862745098,0.9313725490196079,0.029411764705882353
77,0.0392156862745098,0.9313725490196079,0.029411764705882353
78,0.0392156862745098,0.9313725490196079,0.029411764705882353
79,0.0392156862745098,0.9313725490196079,0.029411764705882353
80,0.0392156862745098,0.9313725490196079,0.029411764705882353
81,0.0392156862745098,0.9313725490196079,0.029411764705882353
82,0.0392156862745098,0.9313725490196079,0.029411764705882353
83,0.0392156862745098,0.9313725490196079,0.029411764705882353
84,0.03431372549019608,0.9362745098039216,0.029411764705882353
85,0.03431372549019608,0.9362745098039216,0.029411764705882353
86,0.03431372549019608,0.9362745098039216,0.029411764705882353
87,0.03431372549019608,0.9362745098039216,0.029411764705882353
88,0.03431372549019608,0.9362745098039216,0.029411764705882353
89,0.029411764705882353,0.9411764705882353,0.029411764705882353
90,0.029411764705882353,0.9411764705882353,0.029411764705882353
91,0.029411764705882353,0.9411764705882353,0.029411764705882353
92,0.029411764705882353,0.9411764705882353,0.029411764705882353
93,0.029411764705882353,0.9411764705882353,0.029411764705882353
94,0.029411764705882353,0.9411764705882353,0.029411764705882353
95,0.029411764705882353,0.9411764705882353,0.029411764705882353
96,0.029411764705882353,0.9411764705882353,0.029411764705882353
97,0.024509803921568627,0.946078431372549,0.029411764705882353
98,0.024509803921568627,0.946078431372549,0.029411764705882353
99,0.024509803921568627,0.946078431372549,0.029411764705882353
100,0.024509803921568627,0.946078431372549,0.029411764705882353
101,0.024509803921568627,0.946078431372549,0.029411764705882353
102,0.024509803921568627,0.946078431372549,0.029411764705882353
103,0.024509803921568627,0.946078431372549,0.029411764705882353
104,0.024509803921568627,0.946078431372549,0.029411764705882353
105,0.024509803921568627,0.946078431372549,0.029411764705882353
106,0.024509803921568627,0.946078431372549,0.029411764705882353
107,0.024509803921568627,0.946078431372549,0.029411764705882353
108,0.024509803921568627,0.946078431372549,0.029411764705882353
109,0.024509803921568627,0.946078431372549,0.029411764705882353
110,0.024509803921568627,0.946078431372549,0.029411764705882353
111,0.024509803921568627,0.946078431372549,0.029411764705882353
112,0.0196078431372549,0.9509803921568627,0.029411764705882353
113,0.0196078431372549,0.9509803921568627,0.029411764705882353
114,0.0196078431372549,0.9509803921568627,0.029411764705882353
115,0.0196078431372549,0.9509803921568627,0.029411764705882353
116,0.0196078431372549,0.9509803921568627,0.029411764705882353
117,0.0196078431372549,0.9509803921568627,0.029411764705882353
118,0.0196078431372549,0.9509803921568627,0.029411764705882353
119,0.0196078431372549,0.9509803921568627,0.029411764705882353
120,0.0196078431372549,0.9509803921568627,0.029411764705882353
121,0.0196078431372549,0.9509803921568627,0.029411764705882353
122,0.0196078431372549,0.9509803921568627,0.029411764705882353
123,0.0196078431372549,0.9509803921568627,0.029411764705882353
124,0.0196078431372549,0.9509803921568627,0.029411764705882353
125,0.0196078431372549,0.9509803921568627,0.029411764705882353
126,0.0196078431372549,0.9509803921568627,0.029411764705882353
127,0.0196078431372549,0.9509803921568627,0.029411764705882353
128,0.0196078431372549,0.9509803921568627,0.029411764705882353
129,0.0196078431372549,0.9509803921568627,0.029411764705882353
130,0.0196078431372549,0.9509803921568627,0.029411764705882353
131,0.0196078431372549,0.9509803921568627,0.029411764705882353
132,0.0196078431372549,0.9509803921568627,0.029411764705882353
133,0.014705882352941176,0.9558823529411765,0.029411764705882353
134,0.014705882352941176,0.9558823529411765,0.029411764705882353
135,0.014705882352941176,0.9558823529411765,0.029411764705882353
136,0.014705882352941176,0.9558823529411765,0.029411764705882353
137,0.014705882352941176,0.9558823529411765,0.029411764705882353
138,0.014705882352941176,0.9558823529411765,0.029411764705882353
139,0.00980392156862745,0.9607843137254902,0.029411764705882353
140,0.00980392156862745,0.9607843137254902,0.029411764705882353
141,0.00980392156862745,0.9607843137254902,0.029411764705882353
142,0.00980392156862745,0.9607843137254902,0.029411764705882353
143,0.00980392156862745,0.9607843137254902,0.029411764705882353
144,0.00980392156862745,0.9607843137254902,0.029411764705882353
145,0.00980392156862745,0.9607843137254902,0.029411764705882353
146,0.00980392156862745,0.9607843137254902,0.029411764705882353
147,0.00980392156862745,0.9607843137254902,0.029411764705882353
148,0.00980392156862745,0.9607843137254902,0.029411764705882353
149,0.00980392156862745,0.9607843137254902,0.029411764705882353
150,0.00980392156862745,0.9607843137254902,0.029411764705882353
151,0.00980392156862745,0.9607843137254902,0.029411764705882353
152,0.00980392156862745,0.9607843137254902,0.029411764705882353
153,0.00980392156862745,0.9607843137254902,0.029411764705882353
154,0.00980392156862745,0.9607843137254902,0.029411764705882353
155,0.00980392156862745,0.9607843137254902,0.029411764705882353
156,0.00980392156862745,0.9607843137254902,0.029411764705882353
157,0.00980392156862745,0.9607843137254902,0.029411764705882353
158,0.00980392156862745,0.9607843137254902,0.029411764705882353
159,0.00980392156862745,0.9607843137254902,0.029411764705882353
160,0.00980392156862745,0.9607843137254902,0.029411764705882353
161,0.00980392156862745,0.9607843137254902,0.029411764705882353
162,0.00980392156862745,0.9607843137254902,0.029411764705882353
163,0.00980392156862745,0.9607843137254902,0.029411764705882353
164,0.00980392156862745,0.9607843137254902,0.029411764705882353
165,0.00980392156862745,0.9607843137254902,0.029411764705882353
166,0.00980392156862745,0.9607843137254902,0.029411764705882353
167,0.00980392156862745,0.9607843137254902,0.029411764705882353
168,0.00980392156862745,0.9607843137254902,0.029411764705882353
169,0.00980392156862745,0.9607843137254902,0.029411764705882353
170,0.00980392156862745,0.9607843137254902,0.029411764705882353
171,0.004901960784313725,0.9656862745098039,0.029411764705882353
172,0.004901960784313725,0.9656862745098039,0.029411764705882353
173,0.004901960784313725,0.9656862745098039,0.029411764705882353
174,0.004901960784313725,0.9656862745098039,0.029411764705882353
175,0.004901960784313725,0.9656862745098039,0.029411764705882353
176,0.004901960784313725,0.9656862745098039,0.029411764705882353
177,0.004901960784313725,0.9656862745098039,0.029411764705882353
178,0.004901960784313725,0.9656862745098039,0.029411764705882353
179,0.004901960784313725,0.9656862745098039,0.029411764705882353
180,0.004901960784313725,0.9656862745098039,0.029411764705882353
181,0.004901960784313725,0.9656862745098039,0.029411764705882353
182,0.004901960784313725,0.9656862745098039,0.029411764705882353
183,0.004901960784313725,0.9656862745098039,0.029411764705882353
184,0.004901960784313725,0.9656862745098039,0.029411764705882353
185,0.004901960784313725,0.9656862745098039,0.029411764705882353
186,0.004901960784313725,0.9656862745098039,0.029411764705882353
187,0.004901960784313725,0.9656862745098039,0.029411764705882353
188,0.004901960784313725,0.9656862745098039,0.029411764705882353
189,0.004901960784313725,0.9656862745098039,0.029411764705882353
190,0.004901960784313725,0.9656862745098039,0.029411764705882353
191,0.004901960784313725,0.9656862745098039,0.029411764705882353
192,0.004901960784313725,0.9656862745098039,0.029411764705882353
193,0.004901960784313725,0.9656862745098039,0.029411764705882353
194,0.004901960784313725,0.9656862745098039,0.029411764705882353
195,0.004901960784313725,0.9656862745098039,0.029411764705882353
196,0.004901960784313725,0.9656862745098039,0.029411764705882353
197,0.004901960784313725,0.9656862745098039,0.029411764705882353
198,0.004901960784313725,0.9656862745098039,0.029411764705882353
199,0.004901960784313725,0.9656862745098039,0.029411764705882353
200,0.004901960784313725,0.9656862745098039,0.029411764705882353
201,0.004901960784313725,0.9656862745098039,0.029411764705882353
202,0.004901960784313725,0.9656862745098039,0.029411764705882353
203,0.004901960784313725,0.9656862745098039,0.029411764705882353
204,0.004901960784313725,0.9656862745098039,0.029411764705882353
205,0.004901960784313725,0.9656862745098039,0.029411764705882353
206,0.004901960784313725,0.9656862745098039,0.029411764705882353
207,0.004901960784313725,0.9656862745098039,0.029411764705882353
208,0.004901960784313725,0.9656862745098039,0.029411764705882353
209,0.004901960784313725,0.9656862745098039,0.029411764705882353
210,0.004901960784313725,0.9656862745098039,0.029411764705882353
211,0.004901960784313725,0.9656862745098039,0.029411764705882353
212,0.004901960784313725,0.9656862745098039,0.029411764705882353
213,0.004901960784313725,0.9656862745098039,0.029411764705882353
214,0.004901960784313725,0.9656862745098039,0.029411764705882353
215,0.004901960784313725,0.9656862745098039,0.029411764705882353
216,0.004901960784313725,0.9656862745098039,0.029411764705882353
217,0.004901960784313725,0.9656862745098039,0.029411764705882353
218,0.004901960784313725,0.9656862745098039,0.029411764705882353
219,0.004901960784313725,0.9656862745098039,0.029411764705882353
220,0.004901960784313725,0.9656862745098039,0.029411764705882353
221,0.004901960784313725,0.9656862745098039,0.029411764705882353
222,0.004901960784313725,0.9656862745098039,0.029411764705882353
223,0.004901960784313725,0.9656862745098039,0.029411764705882353
224,0.004901960784313725,0.9656862745098039,0.029411764705882353
225,0.004901960784313725,0.9656862745098039,0.029411764705882353
226,0.004901960784313725,0.9656862745098039,0.029411764705882353
227,0.004901960784313725,0.9656862745098039,0.029411764705882353
228,0.004901960784313725,0.9656862745098039,0.029411764705882353
229,0.004901960784313725,0.9656862745098039,0.029411764705882353
230,0.004901960784313725,0.9656862745098039,0.029411764705882353
231,0.004901960784313725,0.9656862745098039,0.029411764705882353
232,0.004901960784313725,0.9656862745098039,0.029411764705882353
233,0.004901960784313725,0.9656862745098039,0.029411764705882353
234,0.004901960784313725,0.9656862745098039,0.029411764705882353
235,0.0,0.9705882352941176,0.029411764705882353
236,0.0,0.9705882352941176,0.029411764705882353
237,0.0,0.9705882352941176,0.029411764705882353
238,0.0,0.9705882352941176,0.029411764705882353
239,0.0,0.9705882352941176,0.029411764705882353
240,0.0,0.9705882352941176,0.029411764705882353
241,0.0,0.9705882352941176,0.029411764705882353
242,0.0,0.9705882352941176,0.029411764705882353
243,0.0,0.9705882352941176,0.029411764705882353
244,0.0,0.9705882352941176,0.029411764705882353
245,0.0,0.9705882352941176,0.029411764705882353
246,0.0,0.9705882352941176,0.029411764705882353
247,0.0,0.9705882352941176,0.029411764705882353
248,0.0,0.9705882352941176,0.029411764705882353
249,0.0,0.9705882352941176,0.029411764705882353
250,0.0,0.9705882352941176,0.029411764705882353
251,0.0,0.9705882352941176,0.029411764705882353
252,0.0,0.9705882352941176,0.029411764705882353
253,0.0,0.9705882352941176,0.029411764705882353
254,0.0,0.9705882352941176,0.029411764705882353
255,0.0,0.9705882352941176,0.029411764705882353
256,0.0,0.9705882352941176,0.029411764705882353
257,0.0,0.9705882352941176,0.029411764705882353
258,0.0,0.9705882352941176,0.029411764705882353
259,0.0,0.9705882352941176,0.029411764705882353
260,0.0,0.9705882352941176,0.029411764705882353
261,0.0,0.9705882352941176,0.029411764705882353
262,0.0,0.9705882352941176,0.029411764705882353
263,0.0,0.9705882352941176,0.029411764705882353
264,0.0,0.9705882352941176,0.029411764705882353
265,0.0,0.9705882352941176,0.029411764705882353
266,0.0,0.9705882352941176,0.029411764705882353
267,0.0,0.9705882352941176,0.029411764705882353
268,0.0,0.9705882352941176,0.029411764705882353
269,0.0,0.9705882352941176,0.029411764705882353
270,0.0,0.9705882352941176,0.029411764705882353
271,0.0,0.9705882352941176,0.029411764705882353
272,0.0,0.9705882352941176,0.029411764705882353
273,0.0,0.9705882352941176,0.029411764705882353
274,0.0,0.9705882352941176,0.029411764705882353
275,0.0,0.9705882352941176,0.029411764705882353
276,0.0,0.9705882352941176,0.029411764705882353
277,0.0,0.9705882352941176,0.029411764705882353
278,0.0,0.9705882352941176,0.029411764705882353
279,0.0,0.9705882352941176,0.029411764705882353
280,0.0,0.9705882352941176,0.029411764705882353
281,0.0,0.9705882352941176,0.029411764705882353
282,0.0,0.9705882352941176,0.029411764705882353
283,0.0,0.9705882352941176,0.029411764705882353
284,0.0,0.9705882352941176,0.029411764705882353
285,0.0,0.9705882352941176,0.029411764705882353
286,0.0,0.9705882352941176,0.029411764705882353
287,0.0,0.9705882352941176,0.029411764705882353
288,0.0,0.9705882352941176,0.029411764705882353
289,0.0,0.9705882352941176,0.029411764705882353
290,0.0,0.9705882352941176,0.029411764705882353
291,0.0,0.9705882352941176,0.029411764705882353
292,0.0,0.9705882352941176,0.029411764705882353
293,0.0,0.9705882352941176,0.029411764705882353
294,0.0,0.9705882352941176,0.029411764705882353
295,0.0,0.9705882352941176,0.029411764705882353
296,0.0,0.9705882352941176,0.029411764705882353
297,0.0,0.9705882352941176,0.029411764705882353
298,0.0,0.9705882352941176,0.029411764705882353
299,0.0,0.9705882352941176,0.029411764705882353
300,0.0,0.9705882352941176,0.029411764705882353
301,0.0,0.9705882352941176,0.029411764705882353
302,0.0,0.9705882352941176,0.029411764705882353
303,0.0,0.9705882352941176,0.029411764705882353
304,0.0,0.9705882352941176,0.029411764705882353
305,0.0,0.9705882352941176,0.029411764705882353
306,0.0,0.9705882352941176,0.029411764705882353
307,0.0,0.9705882352941176,0.029411764705882353
308,0.0,0.9705882352941176,0.029411764705882353
309,0.0,0.9705882352941176,0.029411764705882353
310,0.0,0.9705882352941176,0.029411764705882353
311,0.0,0.9705882352941176,0.029411764705882353
312,0.0,0.9705882352941176,0.029411764705882353
313,0.0,0.9705882352941176,0.029411764705882353
314,0.0,0.9705882352941176,0.029411764705882353
315,0.0,0.9705882352941176,0.029411764705882353
316,0.0,0.9705882352941176,0.029411764705882353
317,0.0,0.9705882352941176,0.029411764705882353
318,0.0,0.9705882352941176,0.029411764705882353
319,0.0,0.9705882352941176,0.029411764705882353
320,0.0,0.9705882352941176,0.029411764705882353
321,0.0,0.9705882352941176,0.029411764705882353
322,0.0,0.9705882352941176,0.029411764705882353
323,0.0,0.9705882352941176,0.029411764705882353
324,0.0,0.9705882352941176,0.029411764705882353
325,0.0,0.9705882352941176,0.029411764705882353
326,0.0,0.9705882352941176,0.029411764705882353
327,0.0,0.9705882352941176,0.029411764705882353
328,0.0,0.9705882352941176,0.029411764705882353
329,0.0,0.9705882352941176,0.029411764705882353
330,0.0,0.9705882352941176,0.029411764705882353
331,0.0,0.9705882352941176,0.029411764705882353
332,0.0,0.9705882352941176,0.029411764705882353
333,0.0,0.9705882352941176,0.029411764705882353
334,0.0,0.9705882352941176,0.029411764705882353
335,0.0,0.9705882352941176,0.029411764705882353
336,0.0,0.9705882352941176,0.029411764705882353
337,0.0,0.9705882352941176,0.029411764705882353
338,0.0,0.9705882352941176,0.029411764705882353
339,0.0,0.9705882352941176,0.029411764705882353
340,0.0,0.9705882352941176,0.029411764705882353
341,0.0,0.9705882352941176,0.029411764705882353
342,0.0,0.9705882352941176,0.029411764705882353
343,0.0,0.9705882352941176,0.029411764705882353
344,0.0,0.9705882352941176,0.029411764705882353
345,0.0,0.9705882352941176,0.029411764705882353
346,0.0,0.9705882352941176,0.029411764705882353
347,0.0,0.9705882352941176,0.029411764705882353
348,0.0,0.9705882352941176,0.029411764705882353
349,0.0,0.9705882352941176,0.029411764705882353
350,0.0,0.9705882352941176,0.029411764705882353
351,0.0,0.9705882352941176,0.029411764705882353
352,0.0,0.9705882352941176,0.029411764705882353
353,0.0,0.9705882352941176,0.029411764705882353
354,0.0,0.9705882352941176,0.029411764705882353
355,0.0,0.9705882352941176,0.029411764705882353
356,0.0,0.9705882352941176,0.029411764705882353
357,0.0,0.9705882352941176,0.029411764705882353
358,0.0,0.9705882352941176,0.029411764705882353
359,0.0,0.9705882352941176,0.029411764705882353
360,0.0,0.9705882352941176,0.029411764705882353
361,0.0,0.9705882352941176,0.029411764705882353
362,0.0,0.9705882352941176,0.029411764705882353
363,0.0,0.9705882352941176,0.029411764705882353
364,0.0,0.9705882352941176,0.029411764705882353
365,0.0,0.9705882352941176,0.029411764705882353
366,0.0,0.9705882352941176,0.029411764705882353
367,0.0,0.9705882352941176,0.029411764705882353
368,0.0,0.9705882352941176,0.029411764705882353
369,0.0,0.9705882352941176,0.029411764705882353
370,0.0,0.9705882352941176,0.029411764705882353
371,0.0,0.9705882352941176,0.029411764705882353
372,0.0,0.9705882352941176,0.029411764705882353
373,0.0,0.9705882352941176,0.029411764705882353
374,0.0,0.9705882352941176,0.029411764705882353
375,0.0,0.9705882352941176,0.029411764705882353
376,0.0,0.9705882352941176,0.029411764705882353
377,0.0,0.9705882352941176,0.029411764705882353
378,0.0,0.9705882352941176,0.029411764705882353
379,0.0,0.9705882352941176,0.029411764705882353
380,0.0,0.9705882352941176,0.029411764705882353
381,0.0,0.9705882352941176,0.029411764705882353
382,0.0,0.9705882352941176,0.029411764705882353
383,0.0,0.9705882352941176,0.029411764705882353
384,0.0,0.9705882352941176,0.029411764705882353
385,0.0,0.9705882352941176,0.029411764705882353
386,0.0,0.9705882352941176,0.029411764705882353
387,0.0,0.9705882352941176,0.029411764705882353
388,0.0,0.9705882352941176,0.029411764705882353
389,0.0,0.9705882352941176,0.029411764705882353
390,0.0,0.9705882352941176,0.029411764705882353
391,0.0,0.9705882352941176,0.029411764705882353
392,0.0,0.9705882352941176,0.029411764705882353
393,0.0,0.9705882352941176,0.029411764705882353
394,0.0,0.9705882352941176,0.029411764705882353
395,0.0,0.9705882352941176,0.029411764705882353
396,0.0,0.9705882352941176,0.029411764705882353
397,0.0,0.9705882352941176,0.029411764705882353
398,0.0,0.9705882352941176,0.029411764705882353
399,0.0,0.9705882352941176,0.029411764705882353
400,0.0,0.9705882352941176,0.029411764705882353
401,0.0,0.9705882352941176,0.029411764705882353
402,0.0,0.9705882352941176,0.029411764705882353
403,0.0,0.9705882352941176,0.029411764705882353
404,0.0,0.9705882352941176,0.029411764705882353
405,0.0,0.9705882352941176,0.029411764705882353
406,0.0,0.9705882352941176,0.029411764705882353
407,0.0,0.9705882352941176,0.029411764705882353
408,0.0,0.9705882352941176,0.029411764705882353
409,0.0,0.9705882352941176,0.029411764705882353
410,0.0,0.9705882352941176,0.029411764705882353
411,0.0,0.9705882352941176,0.029411764705882353
412,0.0,0.9705882352941176,0.029411764705882353
413,0.0,0.9705882352941176,0.029411764705882353
414,0.0,0.9705882352941176,0.029411764705882353
415,0.0,0.9705882352941176,0.029411764705882353
416,0.0,0.9705882352941176,0.029411764705882353
417,0.0,0.9705882352941176,0.029411764705882353
418,0.0,0.9705882352941176,0.029411764705882353
419,0.0,0.9705882352941176,0.029411764705882353
420,0.0,0.9705882352941176,0.029411764705882353
421,0.0,0.9705882352941176,0.029411764705882353
422,0.0,0.9705882352941176,0.029411764705882353
423,0.0,0.9705882352941176,0.029411764705882353
424,0.0,0.9705882352941176,0.029411764705882353
425,0.0,0.9705882352941176,0.029411764705882353
426,0.0,0.9705882352941176,0.029411764705882353
427,0.0,0.9705882352941176,0.029411764705882353
428,0.0,0.9705882352941176,0.029411764705882353
429,0.0,0.9705882352941176,0.029411764705882353
430,0.0,0.9705882352941176,0.029411764705882353
431,0.0,0.9705882352941176,0.029411764705882353
432,0.0,0.9705882352941176,0.029411764705882353
433,0.0,0.9705882352941176,0.029411764705882353
434,0.0,0.9705882352941176,0.029411764705882353
435,0.0,0.9705882352941176,0.029411764705882353
436,0.0,0.9705882352941176,0.029411764705882353
437,0.0,0.9705882352941176,0.029411764705882353
438,0.0,0.9705882352941176,0.029411764705882353
439,0.0,0.9705882352941176,0.029411764705882353
440,0.0,0.9705882352941176,0.029411764705882353
441,0.0,0.9705882352941176,0.029411764705882353
442,0.0,0.9705882352941176,0.029411764705882353
443,0.0,0.9705882352941176,0.029411764705882353
444,0.0,0.9705882352941176,0.029411764705882353
445,0.0,0.9705882352941176,0.029411764705882353
446,0.0,0.9705882352941176,0.029411764705882353
447,0.0,0.9705882352941176,0.029411764705882353
448,0.0,0.9705882352941176,0.029411764705882353
449,0.0,0.9705882352941176,0.029411764705882353
450,0.0,0.9705882352941176,0.029411764705882353
451,0.0,0.9705882352941176,0.029411764705882353
452,0.0,0.9705882352941176,0.029411764705882353
453,0.0,0.9705882352941176,0.029411764705882353
454,0.0,0.9705882352941176,0.029411764705882353
455,0.0,0.9705882352941176,0.029411764705882353
456,0.0,0.9705882352941176,0.029411764705882353
457,0.0,0.9705882352941176,0.029411764705882353
458,0.0,0.9705882352941176,0.029411764705882353
459,0.0,0.9705882352941176,0.029411764705882353
460,0.0,0.9705882352941176,0.029411764705882353
461,0.0,0.9705882352941176,0.029411764705882353
462,0.0,0.9705882352941176,0.029411764705882353
463,0.0,0.9705882352941176,0.029411764705882353
464,0.0,0.9705882352941176,0.029411764705882353
465,0.0,0.9705882352941176,0.029411764705882353
466,0.0,0.9705882352941176,0.029411764705882353
467,0.0,0.9705882352941176,0.029411764705882353
468,0.0,0.9705882352941176,0.029411764705882353
469,0.0,0.9705882352941176,0.029411764705882353
470,0.0,0.9705882352941176,0.029411764705882353
471,0.0,0.9705882352941176,0.029411764705882353
472,0.0,0.9705882352941176,0.029411764705882353
473,0.0,0.9705882352941176,0.029411764705882353
474,0.0,0.9705882352941176,0.029411764705882353
475,0.0,0.9705882352941176,0.029411764705882353
476,0.0,0.9705882352941176,0.029411764705882353
477,0.0,0.9705882352941176,0.029411764705882353
478,0.0,0.9705882352941176,0.029411764705882353
479,0.0,0.9705882352941176,0.029411764705882353
480,0.0,0.9705882352941176,0.029411764705882353
481,0.0,0.9705882352941176,0.029411764705882353
482,0.0,0.9705882352941176,0.029411764705882353
483,0.0,0.9705882352941176,0.029411764705882353
484,0.0,0.9705882352941176,0.029411764705882353
485,0.0,0.9705882352941176,0.029411764705882353
486,0.0,0.9705882352941176,0.029411764705882353
487,0.0,0.9705882352941176,0.029411764705882353
488,0.0,0.9705882352941176,0.029411764705882353
489,0.0,0.9705882352941176,0.029411764705882353
490,0.0,0.9705882352941176,0.029411764705882353
491,0.0,0.9705882352941176,0.029411764705882353
492,0.0,0.9705882352941176,0.029411764705882353
493,0.0,0.9705882352941176,0.029411764705882353
494,0.0,0.9705882352941176,0.029411764705882353
495,0.0,0.9705882352941176,0.029411764705882353
496,0.0,0.9705882352941176,0.029411764705882353
497,0.0,0.9705882352941176,0.029411764705882353
498,0.0,0.9705882352941176,0.029411764705882353
499,0.0,0.9705882352941176,0.029411764705882353
500,0.0,0.9705882352941176,0.029411764705882353
501,0.0,0.9705882352941176,0.029411764705882353
502,0.0,0.9705882352941176,0.029411764705882353
503,0.0,0.9705882352941176,0.029411764705882353
504,0.0,0.9705882352941176,0.029411764705882353
505,0.0,0.9705882352941176,0.029411764705882353
506,0.0,0.9705882352941176,0.029411764705882353
507,0.0,0.9705882352941176,0.029411764705882353
508,0.0,0.9705882352941176,0.029411764705882353
509,0.0,0.9705882352941176,0.029411764705882353
510,0.0,0.9705882352941176,0.029411764705882353
511,0.0,0.9705882352941176,0.029411764705882353
512,0.0,0.9705882352941176,0.029411764705882353
513,0.0,0.9705882352941176,0.029411764705882353
514,0.0,0.9705882352941176,0.029411764705882353
515,0.0,0.9705882352941176,0.029411764705882353
516,0.0,0.9705882352941176,0.029411764705882353
517,0.0,0.9705882352941176,0.029411764705882353
518,0.0,0.9705882352941176,0.029411764705882353
519,0.0,0.9705882352941176,0.029411764705882353
520,0.0,0.9705882352941176,0.029411764705882353
521,0.0,0.9705882352941176,0.029411764705882353
522,0.0,0.9705882352941176,0.029411764705882353
523,0.0,0.9705882352941176,0.029411764705882353
524,0.0,0.9705882352941176,0.029411764705882353
525,0.0,0.9705882352941176,0.029411764705882353
526,0.0,0.9705882352941176,0.029411764705882353
527,0.0,0.9705882352941176,0.029411764705882353
528,0.0,0.9705882352941176,0.029411764705882353
529,0.0,0.9705882352941176,0.029411764705882353
530,0.0,0.9705882352941176,0.029411764705882353
531,0.0,0.9705882352941176,0.029411764705882353
532,0.0,0.9705882352941176,0.029411764705882353
533,0.0,0.9705882352941176,0.029411764705882353
534,0.0,0.9705882352941176,0.029411764705882353
535,0.0,0.9705882352941176,0.029411764705882353
536,0.0,0.9705882352941176,0.029411764705882353
