,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,-0.019061029336414778,-0.019061029336414778,-0.019061029336414778,-0.04715996270508771,-0.04715996270508771,-0.03122254809520654,-0.07577230350382613,0.08110006132605418,0.06721406274418192,0.033141693680103515,-0.03678183675774069,-0.09914708379261611,-0.14858018525175537,-0.11514842878672102,-0.09815770495764387,-0.11865686508052668,-0.05699334592493709,0.009711161097003596,0.015843379397331336,0.0032868219393256725,0.019905773023352193,0.04480937145357634,0.04667451641748159,0.05257360451006422,0.04612709380992,0.0390238053006739,0.049876246067070515,0.049876246067070515,0.05562142108065899,0.05317596497128411,0.051145310530178914,0.046727490746315804,-0.0007893926089885851,-0.0007893926089885851,0.006673990141540756,0.0046482722645550464,0.0724498130339751,0.06918046169357053,0.0811465095396752,0.0642628041478922,0.06438303395912512,0.06517807281472637,0.06517807281472637,0.04894720717687076,0.06517807281472637,0.07564880245445148,0.07796659277942632,0.06548258173076141,0.06308351014860654,0.06302395962682959,0.06297525452158359,0.0824979527123159,0.07978344321095443,0.07978344321095443,0.08382654398032524,0.08205739803559314,0.08205739803559314,0.08205739803559314,0.08205739803559314,0.08278321992392654,0.08265937355631331,0.08191407955324653,0.09290050282812193,0.08205739803559314,0.08205739803559314,0.06923199028988589,0.07490633373593544,-0.008783671480351793,0.02507156810587284,0.02507156810587284,0.01687336715501956,0.01687336715501956,0.02477770242645265,0.022075762588059912,-0.025320971710673823,-0.025320971710673823,-0.02205689626191645,0.03598582258699083,0.03517486456123671,0.04058864614149357,0.044456417358195284,0.04011819129006474,0.013112613945233585,0.013112613945233585,0.013112613945233585,0.013112613945233585,0.013112613945233585,0.021740399567821936,0.015040662834337401,0.015040662834337401,0.018901059834304533,0.015040662834337401,0.015040662834337401,0.015040662834337401,0.02225661737505858,0.02977024683240706,0.0239517581282565,0.03062375951987855,0.0239517581282565,0.029439837025320527
obs_MPI3,-0.019265922264836133,-0.019265922264836133,-0.019265922264836133,-0.019265922264836133,-0.056647994995576934,-0.056647994995576934,-0.051653782238299015,-0.11416230678752821,-0.13189203198877572,-0.03362236889115611,-0.007873931776807622,0.0010382734052275105,-0.050115643583972976,-0.0526019445116745,-0.09272233606731096,-0.05823910794780525,-0.09219834096467629,-0.014900772620924131,0.010798188475873707,0.016329939701857664,0.0015846066533886354,0.028611121795560523,0.058013882193337356,0.05822937697558894,0.06610008903534043,0.05926484643579543,0.04764327508174423,0.06533018799573448,0.06533018799573448,0.0739712974422124,0.06478622790698066,0.0523679322255089,0.062447834789352556,0.02858462735329144,0.02858462735329144,0.04362777637588077,0.035102316513856854,0.09975733459696906,0.09465417423029832,0.1128014688405247,0.08261537914831771,0.08872839370891945,0.07185265090697471,0.07185265090697471,0.04865095372565723,0.07185265090697471,0.08899870932225726,0.08802117763989592,0.07729724331186691,0.07366562485850583,0.06853319023123775,0.06721363307002567,0.08657840190278938,0.09142196958279986,0.09142196958279986,0.10230148058552702,0.09900256119916169,0.09900256119916169,0.09900256119916169,0.09900256119916169,0.10330471588230841,0.10640028025160753,0.10218033283428479,0.11942572427378934,0.09900256119916169,0.09900256119916169,0.08066980190844443,0.03689392946861822,0.012192409668599836,0.008272161075475785,0.008272161075475785,-0.004978566923865186,-0.004978566923865186,0.00557164501140248,0.005181960786010173,0.008643837496742607,0.008643837496742607,-0.005352804660588156,0.007633363386042955,0.01610296626225902,0.032546398651206954,0.037864085367122616,0.030282631628982246,0.019513839227133054,0.019513839227133054,0.019513839227133054,0.019513839227133054,0.019513839227133054,0.033414412071442696,0.02309192706602089,0.02309192706602089,0.02859103567082937,0.02309192706602089,0.02309192706602089,0.02309192706602089,0.03398419446611562,0.0448108317448604,0.03507327704539539,-0.041073804243756826,0.03507327704539539,0.03926225106205841
obs_MPI6,0.07202590778402529,0.07202590778402529,0.07202590778402529,0.07202590778402529,-0.04332303843686173,-0.04332303843686173,-0.03929226173165022,-0.0972155691290892,-0.14487840217364112,-0.0962532926473907,-0.12353300809656531,-0.03512106515903253,-0.07110386322498448,-0.12086556430357574,-0.1445709299447266,-0.1196632449496506,-0.14928385300204486,-0.060796346895604744,-0.04001671282741835,-0.02963394042063592,-0.03142648213452372,0.0007168591431153237,0.018544162215577926,0.013816080728511183,0.011153154169933614,0.010875855638106308,0.0065246887100673945,0.01692241864387959,0.01692241864387959,0.027501810697084045,0.04012281494074815,0.021056486054035352,0.03893228323857087,0.010113675889910863,0.010113675889910863,0.026665358431343975,0.013507383809015623,0.07805468170029814,0.0737027770987681,0.08575338540959293,0.061294829754992855,0.07091406689750164,0.056828172728374475,0.056828172728374475,0.056707504754417604,0.056828172728374475,0.07130600004328833,0.07698558134085051,0.06359203930524822,0.059848726983948,0.05172968013436743,0.04967267899265436,0.0708729047764637,0.0792197610923024,0.0792197610923024,0.09130030707540078,0.08913043966987462,0.08913043966987462,0.08913043966987462,0.08913043966987462,0.08732607718941683,0.08989568225333944,0.09176660772419282,0.11023703517631597,0.08913043966987462,0.08913043966987462,0.0791548855431498,0.051278684850229336,-0.034369263097610576,-0.033061833148609394,-0.033061833148609394,-0.04780089526642194,-0.04780089526642194,-0.04125076069557497,-0.03293841000511273,-0.048939142956459625,-0.048939142956459625,-0.05354469925318816,-0.03365613663361032,-0.027264072697530534,-0.008690987828907664,-0.002385060793466418,-0.0008928328159768031,-0.008239081216482803,-0.008239081216482803,-0.008239081216482803,-0.008239081216482803,-0.008239081216482803,0.005491976263941052,-0.0058886059156717865,-0.0058886059156717865,-0.0003934280621048919,-0.0058886059156717865,-0.0058886059156717865,-0.0058886059156717865,0.003517972603441062,0.015591432015192176,0.0021735712060351638,-0.009019671240190921,0.0021735712060351638,0.015450285722965997
