,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,-0.06856895863500992,-0.0008775975098922577,-0.0029036022057385156,-0.014545133845622712,-0.014545133845622712,0.008164595880725024,0.008164595880725024,0.0015116486286870859,0.008164595880725024,0.02540981516501638,0.033438453958625894,0.025630898002990753,0.025630898002990753,0.03803795407792134,0.03803795407792134,0.03960377080222982,0.03803795407792134,0.052031007133193696,0.045864442037575365,0.045864442037575365,0.045864442037575365,0.045864442037575365,0.05392261377576078,0.049194563743955984,0.049194563743955984,0.05633036393447863,0.05450370834002953,0.04345735114154064,0.0435842600451968,0.04882573834093505,0.05409551591485706,0.05066178397649898,-0.023374848137984627,0.05217160213141893,0.054211353917264476,0.06085928803362688,0.06233887299651113,0.0564173500749993,0.05374550087117162,0.06101641922790402,0.04655801872535704,0.03996873777238976,0.05916761915704675,0.05472916426706503,0.061875601231532885,0.06868232540612668,0.061875601231532885,0.0699418873076944,0.07626320572775344,0.08172653431366192,0.06955867060203465,0.06815096627654019,0.06933191835517337,0.07188004412619316,0.06815096627654019,0.05736614943983087,0.05736614943983087,0.06416018049672902,0.05994401593028659,0.05363274536932991,0.05736614943983087,0.05736614943983087,0.048294361327537616,0.05736614943983087,0.07189739260443628,0.07086167879013966,0.06707156031554329,0.06944040079541933,0.07112634137971935,0.07669959832146311,0.08262582911870864,0.07823284261310749,0.07260153462734786,0.07170763656344807,0.07170763656344807,0.07694819855571129,0.08215591261059148,0.07694819855571129,0.08326168041795436,0.07855693870252839,0.08002528504641493,0.08727970205851672,0.0607761557677348,0.0607761557677348,0.06621485447835335,0.06772018504191435,0.06659703049006525,0.07219276585912573,0.07219276585912573,0.07219276585912573,0.0764839569496602,0.07534948725904991,0.08024271817057162,0.08024271817057162,0.08024271817057162,0.09196484043435112,0.07097105578741231,0.07097105578741231,0.07097105578741231,0.07586084278807306
obs_MPI3,-0.019265922264836133,0.03365378232527089,-0.2771379583841811,-0.30416476409979093,-0.3240971245716517,-0.3240971245716517,-0.2604446340017893,-0.2604446340017893,-0.24020474774081996,-0.2604446340017893,-0.1850602175217716,-0.1672107129840176,-0.13698442744519165,-0.13698442744519165,-0.10336686686964455,-0.10336686686964455,-0.09651719541920398,-0.10336686686964455,-0.07007495007523251,-0.07823682047879937,-0.07823682047879937,-0.07823682047879937,-0.07823682047879937,-0.06529004228436623,-0.06059621878732916,-0.06059621878732916,-0.054117325640895914,-0.067563605182616,-0.08971857461091952,-0.0833827642500029,-0.07387467348540297,-0.0643247363100928,-0.07368819872173096,-0.09256655421097257,-0.048373459819476994,-0.06509471307991899,-0.04965252333510618,-0.04739674703900899,-0.06114415275309883,-0.07455277090150848,-0.05616409339762947,-0.054676971870330104,-0.03476826666367268,-0.03127169996327213,-0.03753451887095515,-0.02169526505376268,-0.01923987229414994,-0.02169526505376268,-0.016519390389121195,0.0038392123976389338,0.01978667646074387,0.014818246685595868,0.008320231494906585,0.008124983090427765,0.01414039808893017,0.008320231494906585,-0.005547186938061863,-0.005547186938061863,0.0067369322979232635,-0.005506476691239139,-0.016982239756478428,-0.005547186938061863,-0.005547186938061863,-0.011103661081633263,-0.005547186938061863,0.016518799687825714,0.015659705527736018,0.010262195039065405,0.02274179201227539,0.018440279264495194,0.026396894176148464,0.03790978181748468,0.03139312417251473,-0.07582069697420293,-0.045186805984611104,-0.045186805984611104,-0.03484661243042492,-0.03181141691600824,-0.03484661243042492,-0.023475403657575396,-0.02937712647718246,-0.03340055445019341,-0.02340595550249909,-0.03529312611123916,-0.03529312611123916,-0.027392966555033066,-0.024144668131020577,-0.02515180632213605,-0.019587570424299282,-0.019587570424299282,-0.019587570424299282,-0.09349436225458008,-0.09525217199190726,-0.09871949351476086,-0.09871949351476086,-0.09871949351476086,-0.082394149277947,-0.10570526391628238,-0.10570526391628238,-0.10570526391628238,-0.09379157114739209
obs_MPI6,0.07202590778402529,-0.09040285856339697,-0.5299095743627188,-0.527886132443413,-0.5751887931801342,-0.5751887931801342,-0.43695279403258247,-0.43695279403258247,-0.42294675993026964,-0.43695279403258247,-0.3282516708180718,-0.31069988715989744,-0.26978433196577983,-0.26978433196577983,-0.2190654568755152,-0.2190654568755152,-0.196158285129819,-0.2190654568755152,-0.17945662408953075,-0.18551905628945986,-0.18551905628945986,-0.18551905628945986,-0.18551905628945986,-0.1587579867459052,-0.16334576724574906,-0.16334576724574906,-0.13118992037717558,-0.13777619275590552,-0.1715155693611815,-0.16153266562050117,-0.15545659186994928,-0.12977030345107238,-0.14088059022327476,-0.1648993782798155,-0.11231662747567385,-0.12590446801618346,-0.11606096891103529,-0.10890853623059558,-0.1277697407584278,-0.140178451850985,-0.11886595702953519,-0.1275031551250306,-0.1038081509353154,-0.10322544014366103,-0.1070260566504172,-0.0878828309076825,-0.09044368976458249,-0.0878828309076825,-0.07751851874163877,-0.05384555988069917,-0.0522471502242377,-0.0417287410915618,-0.043658676428381456,-0.05352316896188052,-0.03709900070364252,-0.043658676428381456,-0.04908065156448814,-0.04908065156448814,-0.037897714893838225,-0.05048510607751206,-0.06205494401647635,-0.04908065156448814,-0.04908065156448814,-0.05698891398405499,-0.04908065156448814,-0.028700827072431837,-0.026951614373828023,-0.03269516600047663,-0.022544586369729225,-0.023018769655829156,-0.016034795259364056,-0.0010875320229082122,-0.005451496767247578,-0.03514574793135728,-0.01373800957771612,-0.01373800957771612,-0.0024924606599012605,-0.009718934483410747,-0.0024924606599012605,0.006013905713016,-0.018608799038816955,-0.019012608477129295,-0.007275697155776726,-0.02099284468242501,-0.02099284468242501,-0.012515666607344033,-0.014011887077078728,-0.01010243442679863,-0.011667950189576674,-0.011667950189576674,-0.011667950189576674,-0.03345381784636407,-0.03465506913222002,-0.035306136006413594,-0.035306136006413594,-0.035306136006413594,-0.017889783521298,-0.04509651656136367,-0.04509651656136367,-0.04509651656136367,-0.03678215960681164
