,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,0.03796756265783693,0.028203065813965696,0.025184539978723042,,0.02631193502553896,-0.001054646751630129,-0.001054646751630129,0.010062264944633588,-0.001054646751630129,-0.001054646751630129,-0.001054646751630129,-0.001054646751630129,0.008565372656179366,0.008565372656179366,0.018340591892089926,-0.07024608658668695,-0.058419319733424735,-0.058419319733424735,-0.058419319733424735,-0.044820806032949106,-0.044820806032949106,-0.044820806032949106,-0.04093969160702256,-0.044820806032949106,-0.03216364297355341,-0.044820806032949106,0.0048188369059059336,-0.0002438421231264476,0.001855531389987293,-0.3009542339549077,-0.19904279948043718,-0.2185492665770946,-0.2185492665770946,-0.2139580856050285,-0.2185492665770946,-0.27125141126855595,-0.2185492665770946,-0.2185492665770946,-0.21551483372215724,-0.2122890701358339,-0.2156374409068038,-0.20966421946795458,-0.22414475734210482,-0.22497996681590518,-0.21427272563315192,-0.22018504658974739,-0.22497996681590518,-0.19499857887513,-0.2059992655142992,-0.20763437663093842,-0.2081616311721044,-0.21331806153431146,-0.19221291344107827,-0.20607797701354935,-0.20218153534713407,-0.20214448316527392,-0.2081616311721044,-0.2081616311721044,-0.2081616311721044,-0.18214265181406586,-0.1922129134410783,-0.17433466705020217,-0.16516435971088986,-0.16012291399503822,-0.16516435971088986,-0.16516435971088986,-0.17247044685924917,-0.17247044685924917,-0.14924334028801126,-0.17247044685924917,-0.15152382422687338,-0.14614909612508475,-0.1516905383890414,-0.14731194034509826,-0.15209686957938065,-0.15209686957938065,-0.14095596552604803,-0.14095596552604803,-0.14095596552604803,-0.12339595207840595,-0.1144810384195262,-0.11684464268703448,-0.10835291588507613,-0.11785398480202072,-0.11288347451861072,-0.10766082000086283,-0.11684464268703448,-0.1305436738443088,-0.10747911431610827,-0.098907941005296,-0.10747911431610827,-0.10373320588695523,-0.09841625215705671,-0.10087062608070993,-0.10087062608070993,-0.09250108122509737,-0.10272149352822334,-0.10272149352822334,-0.10272149352822334,-0.09529214201361086
obs_MPI3,-0.019265922264836133,0.03525620113113427,0.04472072668607845,-0.012122446640810088,,0.03965211974577851,-0.006299555354706946,-0.006299555354706946,0.010435373024709989,-0.006299555354706946,-0.006299555354706946,-0.006299555354706946,-0.006299555354706946,-0.0014940274165190295,-0.0014940274165190295,0.020048427953210754,-0.0004345383025756563,0.01762776721582938,0.01762776721582938,0.01762776721582938,0.030105285949445785,0.030105285949445785,0.030105285949445785,0.03535568350674406,0.030105285949445785,0.02732165437120621,0.030105285949445785,0.07862530927414399,0.06385975431114727,0.06513079180802321,-0.12258844533668833,0.047747511092883346,0.0625041482270349,0.0625041482270349,-0.04238795048760841,0.0625041482270349,0.044182911982943676,0.0625041482270349,0.0625041482270349,0.04350241576166061,0.05971672847495535,0.05469439821845833,0.06080901302840265,0.02184945121767006,0.029630096206248624,0.035285275271565476,0.03549844082493725,0.029630096206248624,0.05536164240118289,0.04446470096865097,-0.04523616279979524,0.043146904026244014,0.02331632743230031,0.05603101075828577,0.055020901209967006,0.04991802908244851,0.04857032524035797,0.043146904026244014,0.043146904026244014,0.043146904026244014,0.04488032150485079,0.055952835511958024,0.0699734109430492,0.07704179946370528,0.08174278368433524,0.07704179946370528,0.07704179946370528,0.039985577523276854,0.039985577523276854,0.06319194104728323,0.039985577523276854,0.040892570900050135,0.05329915265777493,0.04007827121654145,0.05847677707592842,0.04785486706417624,0.04785486706417624,0.05913326707497512,0.05913326707497512,0.05913326707497512,0.06989328937734618,0.07965948989411939,0.07753289786318181,0.07830907564614556,0.08443072952470274,0.081769967620092,0.08740317058127534,0.07753289786318181,-0.005501475062026778,0.08777193552104776,0.0971858774834669,0.08777193552104776,0.09222398977186957,0.09977190521116049,0.09980971396691068,0.09980971396691068,0.10914535481453427,0.027592497617001777,0.027592497617001777,0.027592497617001777,0.03012056978759159
obs_MPI6,0.07202590778402529,0.0012478865267639624,0.0045417827557320874,-0.005268193592607495,,0.036812410951029516,0.021015365252810735,0.021015365252810735,0.03752653024898614,0.021015365252810735,0.021015365252810735,0.021015365252810735,0.021015365252810735,0.028918663609150855,0.028918663609150855,0.047075022101717934,0.00933434808135115,0.02250524922576865,0.02250524922576865,0.02250524922576865,0.031004014275589888,0.031004014275589888,0.031004014275589888,0.03589014511823054,0.031004014275589888,0.032019142176628365,0.031004014275589888,0.08115784585094893,0.05632975106784144,0.054591421713742774,-0.016351363885282053,0.052335561201043615,0.07536663135737154,0.07536663135737154,-0.10929589778113175,0.07536663135737154,0.04600651308068961,0.07536663135737154,0.07536663135737154,0.05297193640409797,0.061392182292483374,0.06347838424778733,0.06840622232354644,0.05822413316995237,0.046813290863380236,0.04968239857816936,0.05401122357066729,0.046813290863380236,0.07305505596283368,0.05892080883991821,0.05161703031350953,0.06063699565845324,0.03805283268519731,0.07393247015758281,0.07191344180301376,0.06752539760035915,0.06766779689716397,0.06063699565845324,0.06063699565845324,0.06063699565845324,0.07226482629813409,0.07327793528019838,0.07980686068944784,0.0827613824096476,0.08391799255771808,0.0827613824096476,0.0827613824096476,0.04080429166284058,0.04080429166284058,0.05923078087471786,0.04080429166284058,0.04510730227420433,0.054484817002047145,0.042840930262125126,0.061217995048473556,0.054715404274163326,0.054715404274163326,0.0665277670699613,0.0665277670699613,0.0665277670699613,0.05222641418321905,0.0558829385249948,0.06430830332656917,0.07074602203893285,0.06408416849374761,0.06550924572469488,0.0724522696401673,0.06430830332656917,0.05146212348762575,0.07512147525904789,0.08585177177084245,0.07512147525904789,0.07737657366337437,0.07845624973136293,0.07985510524925131,0.07985510524925131,0.08766362786422813,-0.047028131052621436,-0.047028131052621436,-0.047028131052621436,-0.040630659392873775
