,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,-0.058144843168324155,-0.014071211692003425,-0.049317999308918586,0.05452153060838008,0.06426215479699716,0.0519472151774644,-0.0878159972153196,-0.0008359125177200277,-0.002764397108477746,-0.010380410837346785,-0.010380410837346785,-0.010380410837346785,-0.028037620584190827,-0.010380410837346785,-0.010380410837346785,-0.024798003558303305,-0.027132834512119404,-0.28611723565611585,-0.29537372085516544,-0.2578596728880191,-0.29537372085516544,-0.24581447450437433,-0.21343973854196138,-0.22282661186402636,-0.22282661186402636,-0.22282661186402636,-0.19649036649550983,-0.21623437395436557,-0.19635586370289562,-0.2030613174425679,-0.18633845492555756,-0.170675613332054,-0.16167839814965287,-0.16167839814965287,-0.14283945168610196,-0.15622880265373854,-0.12864260592780963,-0.14788263233583426,-0.1266934565574545,-0.1309425410229097,-0.13588336653341992,-0.12415087817492158,-0.12818566122381608,-0.12964523651313486,-0.13560939613268086,-0.1191512826165523,-0.11415400922821706,-0.11337314612398247,-0.11078161384224905,-0.10480122585603374,-0.11377135558854558,-0.11377135558854558,-0.11459669318777534,-0.11824982583985479,-0.11386049116053498,-0.09442803010810095,-0.09394075382952713,-0.08852661104729266,-0.09234994842745962,-0.09234994842745962,-0.09250936351815008,-0.09234994842745962,-0.08020700568760668,-0.08270154346837884,-0.07711494872444812,-0.07711494872444812,-0.07336919705638228,-0.06011529663172806,-0.06542163322491613,-0.06655609757893653,-0.06240592727090882,-0.05584168635013595,-0.09843466154725744,-0.09037952056769885,-0.09037952056769885,-0.08258929873317705,-0.08258929873317705,-0.06961601998933928,-0.07709375542833967,-0.07806809288966149,-0.07937681372428702,-0.07806809288966149,-0.07806809288966149,-0.07072898404367373,-0.07806809288966149,-0.07806809288966149,-0.07590721743073206,-0.07599824775939609,-0.07500005333343243,-0.07806809288966149,-0.07835073028873336,-0.07806809288966149,-0.07806809288966149,-0.07530400000262238,-0.07044974389952409,-0.07555722795154732,-0.0759172975246131,-0.08033308224428891,-0.0710173950232254,-0.07303154556692407
obs_MPI3,-0.019265922264836133,0.05325348069331945,-0.011093360960892112,-0.020016565003894607,0.07361359169300465,0.07497874930404669,0.06869499306966148,-0.16838376864087085,-0.11487685513666802,-0.11014300118662479,-0.14749788576749323,-0.14749788576749323,-0.14749788576749323,-0.1612130474688057,-0.14749788576749323,-0.14749788576749323,-0.1030203582815596,-0.10336624120508787,-0.09497071808032465,-0.10318011903897031,-0.07289025206068556,-0.10318011903897031,-0.061302783064699926,-0.05168043971709163,-0.05217833808007839,-0.05217833808007839,-0.05217833808007839,-0.02270280329826993,-0.04955279727279678,-0.02740928658689365,-0.03548223250110353,-0.019481929921104993,-0.006178906038929066,-0.055551500257916775,-0.055551500257916775,-0.03337278106194802,-0.04834128357522925,-0.028731661937219894,-0.05102975426018407,-0.028012337792112135,-0.02975724583077567,-0.03658861233610215,-0.023026566629135634,-0.025236204337179043,-0.036008861233800746,-0.03555377358679997,-0.016216580704317647,-0.016379856056936648,-0.020121044470201382,-0.009053922509035077,-0.022388167482483942,-0.012001302269834539,-0.012001302269834539,-0.0193933922632184,-0.02386194526816953,-0.017687692293228696,0.003199836714057814,0.005518463452669094,0.015683986152561648,0.008401171647580096,0.008401171647580096,0.0032263389691562366,0.008401171647580096,0.021839660985081832,0.011704688709765168,0.00783414604207137,0.00783414604207137,-0.0009637214619488202,0.011690584287045405,0.013824731938651889,0.008394702488032667,0.014209487169951029,0.019028107206968018,0.009810918284320586,0.01664104927944742,0.01664104927944742,0.026834906680964134,0.026834906680964134,0.046159767024500156,0.036875435609372974,0.029656678550146132,0.028296990920186248,0.029656678550146132,0.029656678550146132,0.039474719995755525,0.029656678550146132,0.029656678550146132,0.015301097154343468,0.03202474509062105,0.03471737129213062,0.029656678550146132,0.03330919213782735,0.029656678550146132,0.029656678550146132,-0.024350459822657978,-0.023976149372870646,-0.027357003071728468,-0.03759976716557429,-0.036428095814623265,-0.02376854208258461,-0.026045523767349407
obs_MPI6,0.07202590778402529,0.1653946980403977,-0.03934579150115227,-0.03824145934469746,0.05960806090037974,0.06832366491337555,0.0564190166943135,-0.1388986576029363,-0.0011695423410461557,0.01935435431422905,-0.0017263040479745528,-0.0017263040479745528,-0.0017263040479745528,-0.022184983296318628,-0.0017263040479745528,-0.0017263040479745528,0.030940511715076585,0.032312099213419786,0.04710894073451763,0.04066157198939982,0.06085878739739068,0.04066157198939982,0.0546925931684817,0.07160160483790867,0.065879940593887,0.065879940593887,0.065879940593887,0.08506882517525913,0.06969659680019011,0.08745745855382717,0.08003083301597638,0.07838706318125406,0.09778276302270385,0.061307319137879485,0.061307319137879485,0.07286308774904221,0.06812012063431608,0.08206802202464658,0.07411860330280959,0.09583211265819307,0.09275092304019858,0.08620412116202003,0.0979533432289808,0.09713366253630192,0.06394958410152138,0.08882041686216258,0.10403646732613861,0.10559226920792408,0.08118219353976308,0.09922807362105543,0.08676838923092946,0.09891933537059457,0.09891933537059457,0.09928719789134242,0.09497207808339875,0.10101102950839501,0.11336826398520615,0.11748212825230074,0.12517653857626643,0.11988975774413885,0.11988975774413885,0.11181482629322234,0.11988975774413885,0.12723856865449024,0.12378819039290202,0.12187988158383943,0.12187988158383943,0.1127247209692839,0.12757946052757124,0.12805145904167495,0.1219783537234056,0.12737708103647105,0.13455482539378288,0.11898566859482113,0.12760515242799958,0.12760515242799958,0.13746744805816655,0.13746744805816655,0.1549948592602226,0.1468239026655579,0.1326591065729009,0.13219520426094622,0.1326591065729009,0.1326591065729009,0.14194843729322265,0.1326591065729009,0.1326591065729009,0.1207201606259026,0.1332525696950615,0.13221662318225633,0.1326591065729009,0.13787215772441042,0.1326591065729009,0.1326591065729009,0.02241127803832293,0.03052420929870601,0.020954528048297397,0.01869529172973036,0.01466931895278558,0.025690364560231053,0.02518035751930135
