,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,0.05577599280135343,0.03297438887627272,0.03297438887627272,0.03297438887627272,0.03297438887627272,0.03879013086760723,0.03297438887627272,-0.3695379191013772,-0.4707574185649669,-0.4707574185649669,-0.3613940298042725,-0.4707574185649669,-0.4707574185649669,-0.40705917242201134,-0.4090962856587134,-0.33976300859454606,-0.40705917242201134,-0.40705917242201134,-0.32373636647954174,-0.40705917242201134,-0.40705917242201134,-0.40705917242201134,-0.40705917242201134,-0.3373873069735281,-0.3253146333815444,-0.3373873069735281,-0.2848270551636713,-0.27027581995480887,-0.28811470260401323,-0.22106017225654753,-0.2533340846343793,-0.24113841537709793,-0.21469228949893854,-0.22281363586329656,-0.17476953569987702,-0.1977670622994367,-0.1977670622994367,-0.1977670622994367,-0.16911683632037455,-0.1977670622994367,-0.1977670622994367,-0.15719365225269266,-0.17805589497013163,-0.17805589497013163,-0.17805589497013163,-0.1591125935979158,-0.14138525393263046,-0.14299214235752744,-0.0921891799839621,-0.09546898735288142,-0.09546898735288142,-0.0955824221391961,-0.14482448770544845,-0.09546898735288142,-0.09053248253944184,-0.09392585548371235,-0.09062550949404033,-0.08619277795927527,-0.08006495482785525,-0.08006495482785525,-0.065324944307283,-0.08006495482785525,-0.06420407454008972,-0.06390041625190201,-0.08006495482785525,-0.05353982862216941,-0.061352772776046595,-0.07978207861685226,-0.0670202028002792,-0.06106339494833128,-0.06106339494833128,-0.04413967590611429,-0.05201229373832434,-0.05115367625433922,-0.05201229373832434,-0.04310837050623162,-0.027775266838482693,-0.036023938329808845,-0.041866279420413946,-0.03207854958092761,-0.024048003745270247,-0.03709819155325905,-0.03207854958092761,-0.024230627428602797,-0.04266508926798748,-0.04061689727886739,-0.05716544607466612,-0.06537145010644363,-0.06537145010644363,-0.06537145010644363,-0.06537145010644363,-0.06537145010644363,-0.0618891707660309,-0.06537145010644363,-0.06537145010644363,-0.05300681615791641,-0.05642879267260684,-0.057366395608677276,-0.08913000767842702,-0.049374260918390075
obs_MPI3,-0.019265922264836133,0.03448563048649713,0.01053713727511834,0.01053713727511834,0.01053713727511834,0.01053713727511834,0.01967041698410479,0.01053713727511834,-0.011467638305342278,-0.005401650284128581,-0.005401650284128581,0.02985437937942167,-0.005401650284128581,-0.005401650284128581,-0.035622367617730896,-0.06075744389055018,-0.010583122638460306,-0.035622367617730896,-0.035622367617730896,-0.0007830872145129812,-0.035622367617730896,-0.035622367617730896,-0.035622367617730896,-0.035622367617730896,-0.0056143941725310155,-0.04854011211156051,-0.0056143941725310155,0.011541677202268006,-0.12619178182965152,0.009916993922665788,-0.0007045611335036901,-0.008697560920201661,0.00887029997601936,-0.11458672953775086,0.0038883668371007905,0.03234703656367226,0.014828591245401816,0.014828591245401816,0.014828591245401816,0.03165059540278309,0.014828591245401816,0.014828591245401816,0.05650940251695799,0.026267604381080556,0.026267604381080556,0.026267604381080556,0.040159304636794436,0.05533148748222502,0.053852088908411665,0.08750335761810318,0.0847488899471937,0.0847488899471937,0.07994628845502355,0.04810612722183327,0.0847488899471937,0.08950872307654936,0.08578823271651191,0.09122678591310376,0.06988416076515498,0.07531882078397056,0.07531882078397056,0.08397656843919618,0.07531882078397056,0.09591825200042803,0.09323815289531887,0.07531882078397056,0.09704603252719965,0.09580482462205978,0.07339586176390256,0.0957121185234983,0.0012844618030977695,0.0012844618030977695,0.020879524176962524,0.012831783448617073,0.024221560428609953,0.012831783448617073,0.02457868711770837,0.03867036513717874,0.029593955448757044,0.01784783358244485,0.0404965438483382,0.05131886762885182,0.024881400431144354,0.0404965438483382,0.05097190735589603,0.04392152827659386,0.04637279438380183,-0.03448236068254536,-0.04231756666654021,-0.04231756666654021,-0.04231756666654021,-0.04231756666654021,-0.04231756666654021,-0.04938528327841778,-0.04231756666654021,-0.04231756666654021,-0.031003390276425576,-0.019915653983715587,-0.02178244650517512,-0.048074402574363906,-0.01168221470437407
obs_MPI6,0.07202590778402529,0.027088498280463832,0.05298334662995299,0.05298334662995299,0.05298334662995299,0.05298334662995299,0.060737206854703116,0.05298334662995299,0.039712314725463105,0.05703718863803295,0.05703718863803295,0.08152259580096462,0.05703718863803295,0.05703718863803295,0.0320946708038218,0.0024291473526614335,0.03523159258772209,0.0320946708038218,0.0320946708038218,0.0347227894858397,0.0320946708038218,0.0320946708038218,0.0320946708038218,0.0320946708038218,0.054057206585134014,0.023616656694482013,0.054057206585134014,0.06772927995218515,-0.17590521592452613,0.07000149188913053,0.038840271736080026,0.04746881465429786,0.05740587077073149,-0.15310310990355389,0.0603827096591677,0.0767215925801853,0.05943330820791611,0.05943330820791611,0.05943330820791611,0.0644693533373815,0.05943330820791611,0.05943330820791611,0.0902965452740887,0.06896030152413173,0.06896030152413173,0.06896030152413173,0.08079642037575069,0.0882293353522529,0.09397557469064163,0.13056862726981372,0.1305008986104002,0.1305008986104002,0.12291391621225531,0.03594103380563335,0.1305008986104002,0.13143733352774994,0.12928128201779554,0.13723268474788658,0.11854540481559377,0.11938012703570082,0.11938012703570082,0.12365285678408747,0.11938012703570082,0.13635577720473674,0.13736075427034247,0.11938012703570082,0.1351857785933162,0.14045881009089464,0.1342009467978753,0.1350087811484122,0.11504851600467828,0.11504851600467828,0.12526418639457879,0.11838022304955761,0.11548548247932293,0.11838022304955761,0.12895416251771863,0.14620507675992211,0.13622442246123073,0.13226999830001723,0.144593235550787,0.1545523293933559,0.1267310306732065,0.144593235550787,0.151561357087314,0.13998515207385592,0.14323390779935805,0.12103854895240804,0.10906998847045102,0.10906998847045102,0.10906998847045102,0.10906998847045102,0.10906998847045102,0.09458796546069058,0.10906998847045102,0.10906998847045102,0.11518541599192719,0.12466484770310682,0.12322939534468733,0.09688221542280831,0.12928472026738463
