,t: 0,t: 1,t: 2,t: 3,t: 4,t: 5,t: 6,t: 7,t: 8,t: 9,t: 10,t: 11,t: 12,t: 13,t: 14,t: 15,t: 16,t: 17,t: 18,t: 19,t: 20,t: 21,t: 22,t: 23,t: 24,t: 25,t: 26,t: 27,t: 28,t: 29,t: 30,t: 31,t: 32,t: 33,t: 34,t: 35,t: 36,t: 37,t: 38,t: 39,t: 40,t: 41,t: 42,t: 43,t: 44,t: 45,t: 46,t: 47,t: 48,t: 49,t: 50,t: 51,t: 52,t: 53,t: 54,t: 55,t: 56,t: 57,t: 58,t: 59,t: 60,t: 61,t: 62,t: 63,t: 64,t: 65,t: 66,t: 67,t: 68,t: 69,t: 70,t: 71,t: 72,t: 73,t: 74,t: 75,t: 76,t: 77,t: 78,t: 79,t: 80,t: 81,t: 82,t: 83,t: 84,t: 85,t: 86,t: 87,t: 88,t: 89,t: 90,t: 91,t: 92,t: 93,t: 94,t: 95,t: 96,t: 97,t: 98,t: 99,t: 100
obs_MPI1,-0.019061029336414778,0.027650689198593526,0.0371895241843187,0.03297438887627273,0.008826362206188088,0.03297438887627273,0.03297438887627273,0.03297438887627273,0.03297438887627273,0.03297438887627273,0.03879013086760722,0.03297438887627273,0.05985280772560273,0.03297438887627273,0.03297438887627273,0.006397719793358143,0.006397719793358143,0.009708911344610376,0.006397719793358143,0.00042750943064068236,0.0172911973607214,0.03128438075110454,0.020091573001293522,0.006080404538434281,0.001554960486915627,0.024174008907075675,0.02311350690342532,0.02311350690342532,0.01767885227339495,0.02311350690342532,0.029116783091513967,0.02311350690342532,0.02311350690342532,0.02311350690342532,0.02311350690342532,0.04573166067569386,0.046964428405725504,0.04420282481548644,0.043456960321601984,0.05047249036121435,0.04732174337084114,0.06805541196859995,0.05828202829270113,0.05839372771972802,0.05839372771972802,0.058100814529141245,0.0630259573153924,0.043070877757116634,0.0385481613777911,0.04101092884131639,0.051471181103659724,0.04101092884131639,0.05365487453265,0.04101092884131639,0.04101092884131639,0.04835922274751466,0.05781362662472745,0.054302052776298335,0.0610643501729667,0.06449718460587009,0.06763342543278086,0.07389880141947161,0.07389880141947161,0.08026030828523684,0.08636711518438275,0.08516909419137994,0.08373590870540115,0.08516909419137994,0.08321339585826998,0.08516909419137994,0.08516909419137994,0.08516909419137994,0.08516909419137994,0.08516909419137994,0.09204855254940246,0.08516909419137994,0.04821799664969058,0.076048005461089,0.07447943238287542,0.07942191176864734,0.07393503418195493,0.07685845234744677,0.03222206287428998,0.07265581686249344,0.07701238874706932,0.07393503418195493,0.07393503418195493,0.07393503418195493,0.03222206287428998,0.07170649285806847,0.07324730877343624,0.07931879702836629,0.07931879702836629,0.08405896654627541,0.08405896654627541,0.08405896654627541,0.09000050888801361,0.08405896654627541,0.0858059441314973,0.0841433499896008,0.08405896654627541
obs_MPI3,-0.019265922264836133,0.03080960677594594,0.03921930784323438,0.03085197961337454,0.01954336101400308,0.03085197961337454,0.03085197961337454,0.03085197961337454,0.03085197961337454,0.03085197961337454,0.03962415421022254,0.03085197961337454,0.07303562055725459,0.03085197961337454,0.03085197961337454,0.05516796102895065,0.05516796102895065,0.05176212284326366,0.05516796102895065,0.025704642557960195,0.06312506079615295,0.07373523632641366,0.06820672572167427,-0.019425844381523557,0.04714019202565484,0.07423232767977327,0.07468826006323984,0.07468826006323984,0.06637082831988035,0.07468826006323984,0.0838351130298983,0.07468826006323984,0.07468826006323984,0.07468826006323984,0.07468826006323984,0.10334929950595365,0.09344280615525777,0.10320110779937394,0.10029895716335,0.11177616372241017,0.10481444817904312,0.11548381662323029,0.10792402271344392,0.10607442224664615,0.10607442224664615,0.09686111461314778,0.10954375963018588,0.07177642061152523,0.05661692476234581,0.018736787161635887,0.03503204844978332,0.018736787161635887,0.040043236235690664,0.018736787161635887,0.018736787161635887,0.030840499801890325,0.039358683489564575,0.03039445134586003,0.04043402413515969,0.050235738679442574,0.052855616124181035,0.06319048238596939,0.06319048238596939,0.06969620976476971,0.07860385602471134,0.06388934118872665,0.06779280740739503,0.06388934118872665,0.0615692245957201,0.06388934118872665,0.06388934118872665,0.06388934118872665,0.06388934118872665,0.06388934118872665,0.07632967409961024,0.06388934118872665,0.042715838557122764,0.03196078475085163,0.03364447357544285,-0.021554179876094058,-0.02706470816150401,-0.027079500904209738,-0.05382325071189356,-0.02948813340200989,-0.025129284079345154,-0.02706470816150401,-0.02706470816150401,-0.02706470816150401,-0.05382325071189356,-0.027180909542044884,-0.027175792079301746,-0.021709938198854566,-0.021709938198854566,-0.016821940069629036,-0.016821940069629036,-0.016821940069629036,-0.006623512381994764,-0.016821940069629036,-0.018767997391984845,-0.021318873092291656,-0.016821940069629036
obs_MPI6,0.07202590778402529,-0.00023150705881203049,0.04695320368140498,0.04181563511911522,0.05096103820918503,0.04181563511911522,0.04181563511911522,0.04181563511911522,0.04181563511911522,0.04181563511911522,0.04976800624787842,0.04181563511911522,0.07197610123665485,0.04181563511911522,0.04181563511911522,0.06582942271392642,0.06582942271392642,0.03644321763125223,0.06582942271392642,0.01762747556798014,0.0411605307920015,0.05365847937356806,0.042765787400949246,0.004631002061542072,0.050592488461086944,0.07638277157543598,0.08171213776503106,0.08171213776503106,0.07782073995165432,0.08171213776503106,0.09510727823491066,0.08171213776503106,0.08171213776503106,0.08171213776503106,0.08171213776503106,0.1051867496436508,0.10294174092454007,0.1048736519220998,0.10167884038570102,0.1042099240859866,0.1051688249624608,0.12492563120311616,0.11352181639660244,0.11165861026230817,0.11165861026230817,0.09779338466059181,0.12824246169646616,0.08488321890135825,0.066970491728187,0.047632054640046106,0.05711657149073544,0.047632054640046106,0.055119846490877325,0.047632054640046106,0.047632054640046106,0.05948720418741982,0.06974859643954304,0.06215546653377272,0.07336659716197161,0.07225361066116688,0.08411003220420468,0.0950335370862393,0.0950335370862393,0.10428291063191136,0.11433896987503508,0.09186408656420898,0.09219297454194585,0.09186408656420898,0.09069649081725974,0.09186408656420898,0.09186408656420898,0.09186408656420898,0.09186408656420898,0.09186408656420898,0.10743353442262236,0.09186408656420898,0.05788351873540747,0.05327407261884506,0.0572681379694062,-0.061116890727157105,-0.06011907938429825,-0.0622219927733244,-0.13115002237106826,-0.06087972078724691,-0.06260064108364281,-0.06011907938429825,-0.06011907938429825,-0.06011907938429825,-0.13115002237106826,-0.052930271677646086,-0.06831207218138328,-0.056918202948427865,-0.056918202948427865,-0.0481764624326936,-0.0481764624326936,-0.0481764624326936,-0.03702075182235228,-0.0481764624326936,-0.046237737673761665,-0.05531723232280879,-0.0481764624326936
